coin,method,side,entry_dt,entry,exit_dt,exit,reason,pnl_pct,pnl_usd
BTC,QR7_A,S,2025-12-24T16:35:00.000,87455.2,2025-12-24T22:30:00.000,87910.3533887254,SL,-0.6204,-15.51
BTC,QR7_A,S,2025-12-25T01:30:00.000,87675.0,2025-12-25T01:30:00.000,87594.33708032232,VWAP,-0.008,-0.2
BTC,QR7_A,S,2025-12-25T01:50:00.000,87672.2,2025-12-25T02:00:00.000,87599.73038641507,VWAP,-0.0173,-0.43
BTC,QR7_A,S,2025-12-25T02:15:00.000,87699.7,2025-12-25T02:40:00.000,87770.01758773466,SL,-0.1802,-4.5
BTC,QR7_A,S,2025-12-25T03:00:00.000,87847.9,2025-12-25T05:00:00.000,87686.18692485263,VWAP,0.0841,2.1
BTC,QR7_A,L,2025-12-25T08:30:00.000,87405.0,2025-12-25T13:40:00.000,87574.52570433979,VWAP,0.094,2.35
BTC,QR7_A,S,2025-12-25T15:35:00.000,87922.2,2025-12-25T15:40:00.000,88302.29553966547,SL,-0.5323,-13.31
BTC,QR7_A,S,2025-12-25T15:55:00.000,88368.3,2025-12-25T20:25:00.000,87865.9629780484,VWAP,0.4685,11.71
BTC,QR7_A,S,2025-12-26T01:10:00.000,87231.5,2025-12-26T01:40:00.000,87361.18527357947,SL,-0.2487,-6.22
BTC,QR7_A,S,2025-12-26T01:55:00.000,87394.2,2025-12-26T02:05:00.000,87571.02639949718,SL,-0.3023,-7.56
BTC,QR7_A,L,2025-12-26T15:05:00.000,87208.5,2025-12-26T23:55:00.000,87318.2,EOD,0.0258,0.64
BTC,QR7_A,S,2025-12-27T01:40:00.000,87404.1,2025-12-27T03:10:00.000,87356.32955887585,VWAP,-0.0453,-1.13
BTC,QR7_A,S,2025-12-27T03:40:00.000,87452.0,2025-12-27T06:35:00.000,87389.01773580589,VWAP,-0.028,-0.7
BTC,QR7_A,S,2025-12-27T07:15:00.000,87510.1,2025-12-27T07:20:00.000,87574.92065576295,SL,-0.1741,-4.35
BTC,QR7_A,S,2025-12-27T07:30:00.000,87552.1,2025-12-27T10:30:00.000,87454.39372924941,VWAP,0.0116,0.29
BTC,QR7_A,L,2025-12-27T13:35:00.000,87330.0,2025-12-27T13:40:00.000,87442.92175620975,VWAP,0.0293,0.73
BTC,QR7_A,S,2025-12-27T21:45:00.000,87592.5,2025-12-27T22:10:00.000,87697.88555499609,SL,-0.2203,-5.51
BTC,QR7_A,S,2025-12-27T22:25:00.000,87690.3,2025-12-27T22:35:00.000,87490.67332109081,VWAP,0.1276,3.19
BTC,QR7_A,L,2025-12-28T01:20:00.000,87795.1,2025-12-28T01:35:00.000,87808.79711276451,VWAP,-0.0844,-2.11
BTC,QR7_A,L,2025-12-28T04:05:00.000,87732.4,2025-12-28T04:10:00.000,87784.62878949092,VWAP,-0.0405,-1.01
BTC,QR7_A,L,2025-12-28T04:50:00.000,87686.0,2025-12-28T05:00:00.000,87600.52423888445,SL,-0.1975,-4.94
BTC,QR7_A,L,2025-12-28T05:15:00.000,87660.0,2025-12-28T05:25:00.000,87585.14355562918,SL,-0.1854,-4.63
BTC,QR7_A,L,2025-12-28T05:40:00.000,87620.0,2025-12-28T06:40:00.000,87751.60335753967,VWAP,0.0502,1.25
BTC,QR7_A,S,2025-12-28T08:45:00.000,87805.0,2025-12-28T08:50:00.000,87750.83401467875,VWAP,-0.0383,-0.96
BTC,QR7_A,S,2025-12-28T10:15:00.000,87865.2,2025-12-28T11:40:00.000,87776.25091798775,VWAP,0.0012,0.03
BTC,QR7_A,S,2025-12-28T14:15:00.000,87936.9,2025-12-28T14:40:00.000,88037.40090061129,SL,-0.2143,-5.36
BTC,QR7_A,S,2025-12-28T14:50:00.000,87958.6,2025-12-28T15:50:00.000,87811.28386347053,VWAP,0.0675,1.69
BTC,QR7_A,L,2025-12-28T18:05:00.000,87634.7,2025-12-28T18:15:00.000,87484.48549744904,SL,-0.2714,-6.79
BTC,QR7_A,L,2025-12-28T19:00:00.000,87570.0,2025-12-28T21:05:00.000,87410.66539535199,SL,-0.282,-7.05
BTC,QR7_A,L,2025-12-28T21:15:00.000,87516.8,2025-12-28T22:45:00.000,87738.57860082212,VWAP,0.1534,3.84
BTC,QR7_A,L,2025-12-29T01:20:00.000,88010.2,2025-12-29T01:35:00.000,88114.85412650004,VWAP,0.0189,0.47
BTC,QR7_A,S,2025-12-29T01:45:00.000,88280.6,2025-12-29T02:00:00.000,88611.48221071788,SL,-0.4748,-11.87
BTC,QR7_A,S,2025-12-29T02:10:00.000,89015.4,2025-12-29T03:30:00.000,89611.68797022602,SL,-0.7699,-19.25
BTC,QR7_A,S,2025-12-29T03:45:00.000,89957.9,2025-12-29T09:25:00.000,89327.7734303629,VWAP,0.6005,15.01
BTC,QR7_A,L,2025-12-29T12:25:00.000,87148.1,2025-12-29T23:55:00.000,87203.3,EOD,-0.0367,-0.92
BTC,QR7_A,L,2025-12-30T01:40:00.000,87188.2,2025-12-30T01:40:00.000,87195.54256240347,VWAP,-0.0916,-2.29
BTC,QR7_A,S,2025-12-30T01:50:00.000,87278.0,2025-12-30T02:00:00.000,87208.46780065846,VWAP,-0.0203,-0.51
BTC,QR7_A,L,2025-12-30T02:15:00.000,87175.6,2025-12-30T02:15:00.000,87199.85240575984,VWAP,-0.0722,-1.8
BTC,QR7_A,L,2025-12-30T02:40:00.000,87090.7,2025-12-30T03:10:00.000,86887.96146125972,SL,-0.3328,-8.32
BTC,QR7_A,L,2025-12-30T03:20:00.000,86982.9,2025-12-30T03:20:00.000,87098.69417923508,VWAP,0.0331,0.83
BTC,QR7_A,S,2025-12-30T03:55:00.000,87333.5,2025-12-30T05:30:00.000,87165.83512855024,VWAP,0.092,2.3
BTC,QR7_A,S,2025-12-30T06:35:00.000,87415.8,2025-12-30T08:00:00.000,87622.23626524715,SL,-0.3362,-8.4
BTC,QR7_A,S,2025-12-30T15:05:00.000,88250.0,2025-12-30T17:45:00.000,88131.05025588619,VWAP,0.0348,0.87
BTC,QR7_A,L,2025-12-31T01:05:00.000,88253.8,2025-12-31T01:05:00.000,88141.86406124964,SL,-0.2268,-5.67
BTC,QR7_A,L,2025-12-31T01:15:00.000,88276.0,2025-12-31T01:15:00.000,88331.94484795017,VWAP,-0.0366,-0.92
BTC,QR7_A,S,2025-12-31T01:25:00.000,88614.1,2025-12-31T02:50:00.000,88489.45419932569,VWAP,0.0407,1.02
BTC,QR7_A,S,2025-12-31T10:15:00.000,88753.0,2025-12-31T11:30:00.000,88926.4984637932,SL,-0.2955,-7.39
BTC,QR7_A,S,2025-12-31T11:55:00.000,88913.9,2025-12-31T14:05:00.000,89141.40222009984,SL,-0.3559,-8.9
BTC,QR7_A,S,2025-12-31T14:20:00.000,89004.1,2025-12-31T14:35:00.000,88663.48684113428,VWAP,0.2827,7.07
BTC,QR7_A,L,2025-12-31T15:15:00.000,88156.8,2025-12-31T16:20:00.000,87651.19663506107,SL,-0.6735,-16.84
BTC,QR7_A,L,2025-12-31T16:30:00.000,87888.2,2025-12-31T20:35:00.000,87303.37510958838,SL,-0.7654,-19.14
BTC,QR7_A,L,2025-12-31T20:45:00.000,87410.9,2025-12-31T23:55:00.000,87608.2,EOD,0.1257,3.14
BTC,QR7_A,S,2026-01-01T01:15:00.000,87960.9,2026-01-01T01:35:00.000,87820.89199358353,VWAP,0.0592,1.48
BTC,QR7_A,S,2026-01-01T02:20:00.000,87967.4,2026-01-01T02:50:00.000,87868.44728602124,VWAP,0.0125,0.31
BTC,QR7_A,L,2026-01-01T04:25:00.000,87602.1,2026-01-01T08:05:00.000,87759.87751635206,VWAP,0.0801,2.0
BTC,QR7_A,S,2026-01-01T15:45:00.000,87975.0,2026-01-01T17:20:00.000,88207.46572285757,SL,-0.3642,-9.11
BTC,QR7_A,S,2026-01-01T18:00:00.000,88281.4,2026-01-01T22:05:00.000,88552.14645989619,SL,-0.4067,-10.17
BTC,QR7_A,S,2026-01-01T22:40:00.000,88449.9,2026-01-01T23:20:00.000,88745.74362400928,SL,-0.4345,-10.86
BTC,QR7_A,S,2026-01-02T01:05:00.000,88724.9,2026-01-02T01:05:00.000,88699.16962642096,VWAP,-0.071,-1.77
BTC,QR7_A,L,2026-01-02T01:35:00.000,88564.8,2026-01-02T02:05:00.000,88454.99002854986,SL,-0.224,-5.6
BTC,QR7_A,L,2026-01-02T02:20:00.000,88466.4,2026-01-02T03:00:00.000,88619.07867997761,VWAP,0.0726,1.81
BTC,QR7_A,S,2026-01-02T03:20:00.000,88818.5,2026-01-02T03:40:00.000,89074.17755980861,SL,-0.3879,-9.7
BTC,QR7_A,S,2026-01-02T03:50:00.000,89007.2,2026-01-02T04:20:00.000,88742.70437130415,VWAP,0.1972,4.93
BTC,QR7_A,S,2026-01-02T08:40:00.000,89056.3,2026-01-02T09:45:00.000,89316.91826588206,SL,-0.3926,-9.82
BTC,QR7_A,S,2026-01-02T10:25:00.000,89713.9,2026-01-02T14:10:00.000,89127.56254868371,VWAP,0.5536,13.84
BTC,QR7_A,S,2026-01-02T14:55:00.000,89671.7,2026-01-02T15:00:00.000,89157.88226735887,VWAP,0.473,11.82
BTC,QR7_A,S,2026-01-02T16:20:00.000,89717.3,2026-01-02T16:30:00.000,90490.87846561098,SL,-0.9622,-24.06
BTC,QR7_A,S,2026-01-02T16:45:00.000,90091.5,2026-01-02T23:55:00.000,89951.4,EOD,0.0555,1.39
BTC,QR7_A,S,2026-01-03T01:20:00.000,90120.0,2026-01-03T01:20:00.000,90057.19632453096,VWAP,-0.0303,-0.76
BTC,QR7_A,S,2026-01-03T02:05:00.000,90100.4,2026-01-03T02:45:00.000,90302.5365870109,SL,-0.3243,-8.11
BTC,QR7_A,S,2026-01-03T03:00:00.000,90291.1,2026-01-03T04:00:00.000,90416.84301776058,SL,-0.2393,-5.98
BTC,QR7_A,L,2026-01-03T05:45:00.000,89908.2,2026-01-03T07:10:00.000,89750.95110966796,SL,-0.2749,-6.87
BTC,QR7_A,S,2026-01-03T21:25:00.000,90423.3,2026-01-03T21:30:00.000,90703.86494200301,SL,-0.4103,-10.26
BTC,QR7_A,S,2026-01-03T21:50:00.000,90468.1,2026-01-03T23:55:00.000,90595.8,EOD,-0.2412,-6.03
BTC,QR7_A,S,2026-01-04T04:25:00.000,91354.9,2026-01-04T06:05:00.000,91588.85192116698,SL,-0.3561,-8.9
BTC,QR7_A,S,2026-01-04T06:25:00.000,91622.4,2026-01-04T06:40:00.000,91273.61394478045,VWAP,0.2807,7.02
BTC,QR7_A,L,2026-01-04T18:40:00.000,91121.6,2026-01-04T20:25:00.000,91257.04912449181,VWAP,0.0486,1.22
BTC,QR7_A,S,2026-01-05T14:50:00.000,93128.8,2026-01-05T15:40:00.000,93881.51364188979,SL,-0.9083,-22.71
BTC,QR7_A,S,2026-01-05T16:10:00.000,93789.1,2026-01-05T20:25:00.000,94512.87861365742,SL,-0.8717,-21.79
BTC,QR7_A,S,2026-01-05T20:35:00.000,94300.1,2026-01-05T23:55:00.000,93822.4,EOD,0.4066,10.16
BTC,QR7_A,S,2026-01-06T01:05:00.000,93845.4,2026-01-06T01:25:00.000,94040.1751493076,SL,-0.3075,-7.69
BTC,QR7_A,S,2026-01-06T01:35:00.000,93962.0,2026-01-06T01:40:00.000,93785.97475496633,VWAP,0.0873,2.18
BTC,QR7_A,L,2026-01-06T02:40:00.000,93508.3,2026-01-06T03:15:00.000,93740.22704588577,VWAP,0.148,3.7
BTC,QR7_A,L,2026-01-06T07:55:00.000,93255.2,2026-01-06T10:10:00.000,93578.04307342913,VWAP,0.2462,6.15
BTC,QR7_A,S,2026-01-06T14:15:00.000,94063.7,2026-01-06T14:20:00.000,94380.17323708968,SL,-0.4364,-10.91
BTC,QR7_A,S,2026-01-06T14:35:00.000,94020.3,2026-01-06T14:45:00.000,93732.25799094385,VWAP,0.2064,5.16
BTC,QR7_A,L,2026-01-06T16:25:00.000,93173.3,2026-01-06T16:25:00.000,92879.66923253436,SL,-0.4151,-10.38
BTC,QR7_A,L,2026-01-06T17:00:00.000,92651.3,2026-01-06T17:40:00.000,91964.63370202451,SL,-0.8411,-21.03
BTC,QR7_A,L,2026-01-06T18:05:00.000,91680.6,2026-01-06T21:15:00.000,93050.17580703355,VWAP,1.3939,34.85
BTC,QR7_A,L,2026-01-07T09:55:00.000,91706.3,2026-01-07T15:15:00.000,91203.32656451172,SL,-0.6485,-16.21
BTC,QR7_A,L,2026-01-07T15:25:00.000,91272.9,2026-01-07T23:55:00.000,91328.0,EOD,-0.0396,-0.99
BTC,QR7_A,S,2026-01-08T01:25:00.000,91488.4,2026-01-08T01:25:00.000,91625.22314376102,SL,-0.2496,-6.24
BTC,QR7_A,L,2026-01-08T02:30:00.000,91183.0,2026-01-08T02:35:00.000,90904.72118598982,SL,-0.4052,-10.13
BTC,QR7_A,L,2026-01-08T02:50:00.000,90885.7,2026-01-08T04:25:00.000,91068.89845250726,VWAP,0.1016,2.54
BTC,QR7_A,L,2026-01-08T06:10:00.000,90541.1,2026-01-08T06:50:00.000,90104.35994431374,SL,-0.5824,-14.56
BTC,QR7_A,L,2026-01-08T07:05:00.000,89845.7,2026-01-08T08:05:00.000,90559.56499632803,VWAP,0.6945,17.36
BTC,QR7_A,L,2026-01-08T14:30:00.000,89600.3,2026-01-08T15:05:00.000,90234.00257637337,VWAP,0.6073,15.18
BTC,QR7_A,S,2026-01-08T17:50:00.000,91191.9,2026-01-08T23:55:00.000,91059.8,EOD,0.0449,1.12
BTC,QR7_A,S,2026-01-09T01:05:00.000,91285.9,2026-01-09T01:20:00.000,91149.1321033092,VWAP,0.0498,1.25
BTC,QR7_A,L,2026-01-09T01:30:00.000,91452.3,2026-01-09T01:30:00.000,91213.5382550115,VWAP,-0.3611,-9.03
BTC,QR7_A,L,2026-01-09T01:40:00.000,90923.7,2026-01-09T02:00:00.000,91134.83402941794,VWAP,0.1322,3.31
BTC,QR7_A,L,2026-01-09T08:10:00.000,90647.1,2026-01-09T08:45:00.000,90254.01675726422,SL,-0.5336,-13.34
BTC,QR7_A,S,2026-01-09T15:40:00.000,91581.8,2026-01-09T18:25:00.000,90805.60425616916,VWAP,0.7475,18.69
BTC,QR7_A,S,2026-01-10T01:20:00.000,90611.2,2026-01-10T01:20:00.000,90571.43215105773,VWAP,-0.0561,-1.4
BTC,QR7_A,S,2026-01-10T01:40:00.000,90646.4,2026-01-10T02:20:00.000,90717.58966954077,SL,-0.1785,-4.46
BTC,QR7_A,S,2026-01-10T02:30:00.000,90738.2,2026-01-10T02:35:00.000,90617.24763098957,VWAP,0.0333,0.83
BTC,QR7_A,L,2026-01-10T04:10:00.000,90509.7,2026-01-10T04:35:00.000,90421.57674439855,SL,-0.1974,-4.93
BTC,QR7_A,L,2026-01-10T05:00:00.000,90422.0,2026-01-10T05:40:00.000,90564.53028934386,VWAP,0.0576,1.44
BTC,QR7_A,S,2026-01-10T10:20:00.000,90729.4,2026-01-10T13:50:00.000,90618.48563129058,VWAP,0.0222,0.56
BTC,QR7_A,L,2026-01-10T22:30:00.000,90455.7,2026-01-10T23:55:00.000,90469.6,EOD,-0.0846,-2.12
BTC,QR7_A,S,2026-01-11T05:50:00.000,90767.0,2026-01-11T06:20:00.000,90647.07958391818,VWAP,0.0321,0.8
BTC,QR7_A,S,2026-01-11T12:20:00.000,90799.0,2026-01-11T12:45:00.000,90882.56093643785,SL,-0.192,-4.8
BTC,QR7_A,S,2026-01-11T13:00:00.000,90889.3,2026-01-11T14:50:00.000,91031.60279905729,SL,-0.2566,-6.41
BTC,QR7_A,S,2026-01-11T15:05:00.000,90994.5,2026-01-11T15:40:00.000,90777.12782432542,VWAP,0.1389,3.47
BTC,QR7_A,S,2026-01-11T16:40:00.000,91098.1,2026-01-11T18:35:00.000,90820.66777332821,VWAP,0.2045,5.11
BTC,QR7_A,L,2026-01-11T20:10:00.000,90502.2,2026-01-11T21:50:00.000,90776.6870624188,VWAP,0.2033,5.08
BTC,QR7_A,L,2026-01-11T22:10:00.000,90463.9,2026-01-11T23:00:00.000,90234.77531932991,SL,-0.3533,-8.83
BTC,QR7_A,S,2026-01-12T02:20:00.000,91713.6,2026-01-12T02:50:00.000,92199.14421580173,SL,-0.6294,-15.74
BTC,QR7_A,L,2026-01-12T08:40:00.000,90735.9,2026-01-12T14:20:00.000,90088.92384202269,SL,-0.813,-20.33
BTC,QR7_A,S,2026-01-13T01:10:00.000,91448.3,2026-01-13T01:15:00.000,91370.27192018258,VWAP,-0.0147,-0.37
BTC,QR7_A,L,2026-01-13T01:50:00.000,91143.9,2026-01-13T02:00:00.000,91300.55583062908,VWAP,0.0719,1.8
BTC,QR7_A,L,2026-01-13T03:00:00.000,91093.5,2026-01-13T03:15:00.000,91269.92583016465,VWAP,0.0937,2.34
BTC,QR7_A,S,2026-01-13T04:25:00.000,91433.0,2026-01-13T05:15:00.000,91737.61270613234,SL,-0.4332,-10.83
BTC,QR7_A,S,2026-01-13T05:30:00.000,92046.2,2026-01-13T09:20:00.000,92556.52199208306,SL,-0.6544,-16.36
BTC,QR7_A,S,2026-01-13T14:40:00.000,92684.7,2026-01-13T15:55:00.000,93173.47249478888,SL,-0.6273,-15.68
BTC,QR7_A,S,2026-01-13T16:15:00.000,93241.9,2026-01-13T19:30:00.000,94066.50609257442,SL,-0.9844,-24.61
BTC,QR7_A,S,2026-01-13T20:35:00.000,94242.9,2026-01-13T22:10:00.000,95151.90827820163,SL,-1.0645,-26.61
BTC,QR7_A,S,2026-01-13T22:20:00.000,95285.6,2026-01-13T23:55:00.000,95375.2,EOD,-0.194,-4.85
BTC,QR7_A,L,2026-01-14T01:05:00.000,95226.6,2026-01-14T01:05:00.000,95339.26153669393,VWAP,0.0183,0.46
BTC,QR7_A,L,2026-01-14T01:55:00.000,95223.6,2026-01-14T02:05:00.000,95322.19599313526,VWAP,0.0035,0.09
BTC,QR7_A,S,2026-01-14T04:05:00.000,95547.0,2026-01-14T04:05:00.000,95374.3227553876,VWAP,0.0807,2.02
BTC,QR7_A,L,2026-01-14T05:05:00.000,95182.0,2026-01-14T05:20:00.000,94976.72247972831,SL,-0.3157,-7.89
BTC,QR7_A,L,2026-01-14T05:35:00.000,95063.8,2026-01-14T06:05:00.000,94780.44585152392,SL,-0.3981,-9.95
BTC,QR7_A,L,2026-01-14T06:15:00.000,94829.0,2026-01-14T07:45:00.000,95159.50421253828,VWAP,0.2485,6.21
BTC,QR7_A,S,2026-01-14T14:20:00.000,95606.8,2026-01-14T14:40:00.000,95926.8585039636,SL,-0.4348,-10.87
BTC,QR7_A,S,2026-01-14T15:05:00.000,96326.5,2026-01-14T15:10:00.000,97073.09136642248,SL,-0.8751,-21.88
BTC,QR7_A,S,2026-01-14T15:25:00.000,96816.8,2026-01-14T16:45:00.000,97607.88216432859,SL,-0.9171,-22.93
BTC,QR7_A,S,2026-01-14T17:15:00.000,97602.1,2026-01-14T23:55:00.000,96907.9,EOD,0.6113,15.28
BTC,QR7_A,L,2026-01-15T01:35:00.000,96303.1,2026-01-15T02:35:00.000,96104.93488771886,SL,-0.3058,-7.64
BTC,QR7_A,L,2026-01-15T02:50:00.000,96226.6,2026-01-15T03:25:00.000,95912.59169459724,SL,-0.4263,-10.66
BTC,QR7_A,L,2026-01-15T03:35:00.000,96009.0,2026-01-15T04:20:00.000,96317.71930531696,VWAP,0.2216,5.54
BTC,QR7_A,S,2026-01-15T10:00:00.000,96993.9,2026-01-15T14:30:00.000,96509.28165090764,VWAP,0.3996,9.99
BTC,QR7_A,L,2026-01-15T14:50:00.000,95982.1,2026-01-15T15:55:00.000,96351.79308686005,VWAP,0.2852,7.13
BTC,QR7_A,L,2026-01-15T19:05:00.000,95675.0,2026-01-15T19:30:00.000,95170.03866820037,SL,-0.6278,-15.69
BTC,QR7_A,L,2026-01-15T19:50:00.000,95553.9,2026-01-15T23:55:00.000,95567.3,EOD,-0.086,-2.15
BTC,QR7_A,L,2026-01-16T01:15:00.000,95440.3,2026-01-16T01:25:00.000,95592.88111228909,VWAP,0.0599,1.5
BTC,QR7_A,S,2026-01-16T01:35:00.000,95728.1,2026-01-16T01:40:00.000,95608.95396098285,VWAP,0.0245,0.61
BTC,QR7_A,L,2026-01-16T02:05:00.000,95432.3,2026-01-16T02:25:00.000,95573.78137862768,VWAP,0.0483,1.21
BTC,QR7_A,L,2026-01-16T03:55:00.000,95368.8,2026-01-16T04:15:00.000,95533.00775234289,VWAP,0.0722,1.8
BTC,QR7_A,L,2026-01-16T05:00:00.000,95233.4,2026-01-16T05:35:00.000,95450.20169553212,VWAP,0.1277,3.19
BTC,QR7_A,L,2026-01-16T14:50:00.000,95232.8,2026-01-16T15:00:00.000,95021.09003805202,SL,-0.3223,-8.06
BTC,QR7_A,L,2026-01-16T15:40:00.000,94703.4,2026-01-16T18:00:00.000,95149.45022739047,VWAP,0.371,9.27
BTC,QR7_A,L,2026-01-17T01:15:00.000,95410.8,2026-01-17T01:40:00.000,95357.81763520761,SL,-0.1555,-3.89
BTC,QR7_A,L,2026-01-17T01:50:00.000,95361.0,2026-01-17T02:00:00.000,95302.60503212003,SL,-0.1612,-4.03
BTC,QR7_A,L,2026-01-17T02:15:00.000,95238.5,2026-01-17T02:35:00.000,95144.76936718263,SL,-0.1984,-4.96
BTC,QR7_A,L,2026-01-17T06:05:00.000,95192.9,2026-01-17T07:00:00.000,95045.04723470588,SL,-0.2553,-6.38
BTC,QR7_A,L,2026-01-17T07:15:00.000,95086.6,2026-01-17T09:45:00.000,95255.83282908835,VWAP,0.078,1.95
BTC,QR7_A,S,2026-01-17T15:10:00.000,95514.2,2026-01-17T16:20:00.000,95316.35875153689,VWAP,0.1071,2.68
BTC,QR7_A,L,2026-01-17T22:45:00.000,95099.6,2026-01-17T23:55:00.000,95107.9,EOD,-0.0913,-2.28
BTC,QR7_A,S,2026-01-18T05:50:00.000,95164.8,2026-01-18T07:15:00.000,95035.38312579285,VWAP,0.036,0.9
BTC,QR7_A,S,2026-01-18T09:50:00.000,95239.0,2026-01-18T10:05:00.000,95056.36747453337,VWAP,0.0918,2.29
BTC,QR7_A,L,2026-01-18T13:30:00.000,94924.7,2026-01-18T13:40:00.000,95051.86583143375,VWAP,0.034,0.85
BTC,QR7_A,S,2026-01-18T14:20:00.000,95243.3,2026-01-18T14:45:00.000,95071.29575684835,VWAP,0.0806,2.01
BTC,QR7_A,L,2026-01-18T15:05:00.000,94981.8,2026-01-18T15:40:00.000,95064.64010925344,VWAP,-0.0128,-0.32
BTC,QR7_A,S,2026-01-18T19:45:00.000,95359.7,2026-01-18T23:00:00.000,95122.98357523732,VWAP,0.1482,3.71
BTC,QR7_A,L,2026-01-19T02:00:00.000,92542.3,2026-01-19T03:05:00.000,92642.66064295407,VWAP,0.0084,0.21
BTC,QR7_A,S,2026-01-19T08:30:00.000,92907.0,2026-01-19T14:35:00.000,92722.9741611563,VWAP,0.0981,2.45
BTC,QR7_A,S,2026-01-19T16:50:00.000,93108.3,2026-01-19T22:10:00.000,92777.35406946723,VWAP,0.2554,6.39
BTC,QR7_A,L,2026-01-20T02:15:00.000,92438.7,2026-01-20T02:35:00.000,92594.04413079502,VWAP,0.0681,1.7
BTC,QR7_A,L,2026-01-20T03:15:00.000,92392.4,2026-01-20T03:30:00.000,92235.52083687289,SL,-0.2698,-6.74
BTC,QR7_A,L,2026-01-20T04:20:00.000,92270.0,2026-01-20T04:50:00.000,92055.06508284983,SL,-0.3329,-8.32
BTC,QR7_A,L,2026-01-20T05:15:00.000,91377.0,2026-01-20T06:15:00.000,90867.91252008795,SL,-0.6571,-16.43
BTC,QR7_A,L,2026-01-20T15:15:00.000,90270.2,2026-01-20T22:30:00.000,89150.33824318225,SL,-1.3406,-33.51
BTC,QR7_A,S,2026-01-21T03:45:00.000,89518.5,2026-01-21T05:35:00.000,89876.86455874941,SL,-0.5003,-12.51
BTC,QR7_A,S,2026-01-21T05:50:00.000,90001.5,2026-01-21T07:35:00.000,89289.526509059,VWAP,0.6911,17.28
BTC,QR7_A,L,2026-01-21T12:15:00.000,88350.5,2026-01-21T14:05:00.000,89060.46730638974,VWAP,0.7036,17.59
BTC,QR7_A,S,2026-01-21T15:10:00.000,90103.1,2026-01-21T16:20:00.000,89328.74632361515,VWAP,0.7594,18.99
BTC,QR7_A,L,2026-01-21T16:50:00.000,88596.9,2026-01-21T17:10:00.000,87531.50327402928,SL,-1.3025,-32.56
BTC,QR7_A,L,2026-01-21T17:20:00.000,87737.0,2026-01-21T19:25:00.000,88963.87524038808,VWAP,1.2984,32.46
BTC,QR7_A,S,2026-01-22T01:05:00.000,89963.1,2026-01-22T02:15:00.000,90231.75140199953,SL,-0.3986,-9.97
BTC,QR7_A,S,2026-01-22T13:35:00.000,89923.7,2026-01-22T13:35:00.000,89948.63339190475,VWAP,-0.1277,-3.19
BTC,QR7_A,L,2026-01-22T14:15:00.000,89661.3,2026-01-22T14:35:00.000,89291.01498795771,SL,-0.513,-12.82
BTC,QR7_A,L,2026-01-22T14:45:00.000,89450.0,2026-01-22T14:45:00.000,89088.74469172063,SL,-0.5039,-12.6
BTC,QR7_A,L,2026-01-22T14:55:00.000,89347.5,2026-01-22T15:25:00.000,88757.89966815308,SL,-0.7599,-19.0
BTC,QR7_A,L,2026-01-22T15:40:00.000,88814.1,2026-01-22T17:55:00.000,89503.43630355748,VWAP,0.6762,16.9
BTC,QR7_A,S,2026-01-23T01:15:00.000,89558.4,2026-01-23T01:30:00.000,89685.64565809541,SL,-0.2421,-6.05
BTC,QR7_A,S,2026-01-23T01:45:00.000,89781.5,2026-01-23T02:00:00.000,89911.85879156033,SL,-0.2452,-6.13
BTC,QR7_A,S,2026-01-23T04:20:00.000,89932.0,2026-01-23T05:20:00.000,89769.04482503669,VWAP,0.0812,2.03
BTC,QR7_A,L,2026-01-23T06:30:00.000,89433.7,2026-01-23T08:30:00.000,89202.77561262647,SL,-0.3582,-8.96
BTC,QR7_A,L,2026-01-23T08:50:00.000,89221.4,2026-01-23T09:15:00.000,88961.95748063047,SL,-0.3908,-9.77
BTC,QR7_A,L,2026-01-23T09:25:00.000,89135.7,2026-01-23T14:10:00.000,89419.35308959306,VWAP,0.2182,5.46
BTC,QR7_A,L,2026-01-23T14:45:00.000,88926.1,2026-01-23T15:45:00.000,89291.81851946219,VWAP,0.3113,7.78
BTC,QR7_A,S,2026-01-23T16:55:00.000,90194.4,2026-01-23T17:25:00.000,90878.92812224562,SL,-0.8589,-21.47
BTC,QR7_A,S,2026-01-23T17:45:00.000,90796.0,2026-01-23T19:15:00.000,89787.04421529679,VWAP,1.0112,25.28
BTC,QR7_A,S,2026-01-24T02:15:00.000,89583.3,2026-01-24T03:00:00.000,89682.93976017724,SL,-0.2112,-5.28
BTC,QR7_A,L,2026-01-24T14:05:00.000,89328.8,2026-01-24T23:55:00.000,89180.7,EOD,-0.2658,-6.64
BTC,QR7_A,S,2026-01-25T01:05:00.000,89255.4,2026-01-25T01:10:00.000,89213.80450107211,VWAP,-0.0534,-1.33
BTC,QR7_A,L,2026-01-25T01:35:00.000,89117.4,2026-01-25T02:00:00.000,89168.04965905334,VWAP,-0.0432,-1.08
BTC,QR7_A,L,2026-01-25T03:20:00.000,89024.8,2026-01-25T03:30:00.000,88889.69769034417,SL,-0.2518,-6.29
BTC,QR7_A,L,2026-01-25T06:10:00.000,88753.5,2026-01-25T08:35:00.000,88596.6481982459,SL,-0.2767,-6.92
BTC,QR7_A,L,2026-01-25T08:45:00.000,88280.2,2026-01-25T12:20:00.000,88663.45086142843,VWAP,0.3341,8.35
BTC,QR7_A,L,2026-01-25T16:05:00.000,88232.2,2026-01-25T16:15:00.000,87781.33057091622,SL,-0.611,-15.28
